conversation_id,conversation_step,text,context,label,features,annotations,text_raw,has_step_marker,current_text,paired_response_text,text_normalized,label_raw,label_is_valid,features_list,features_clean_str
34,2,"Good day, I represent Global Investment Group. We're offering an exclusive opportunity to invest in a groundbreaking technology start-up with guaranteed high returns.",Presents lucrative investment,scam,"false_promise, high_pressure",,"Good day, I represent Global Investment Group. We're offering an exclusive opportunity to invest in a groundbreaking technology start-up with guaranteed high returns.",False,"Good day, I represent Global Investment Group. We're offering an exclusive opportunity to invest in a groundbreaking technology start-up with guaranteed high returns.",,"Good day, I represent Global Investment Group. We're offering an exclusive opportunity to invest in a groundbreaking technology start-up with guaranteed high returns.",scam,True,"['false_promise', 'high_pressure']",false_promise|high_pressure
34,3,Can you provide more details about this start-up and how the investment works?,Seeks investment details,scam,inquiry_for_clarity,,Can you provide more details about this start-up and how the investment works?,False,Can you provide more details about this start-up and how the investment works?,,Can you provide more details about this start-up and how the investment works?,scam,True,['inquiry_for_clarity'],inquiry_for_clarity
34,4,"Certainly. The start-up is in the final stages of developing a revolutionary product. We need to act fast as slots are limited. The minimum investment is quite high, but the returns are guaranteed within the first year.","Vague about specifics, pressures for quick investment",scam,"lack_of_details, guaranteed_return",,"Certainly. The start-up is in the final stages of developing a revolutionary product. We need to act fast as slots are limited. The minimum investment is quite high, but the returns are guaranteed within the first year.",False,"Certainly. The start-up is in the final stages of developing a revolutionary product. We need to act fast as slots are limited. The minimum investment is quite high, but the returns are guaranteed within the first year.",,"Certainly. The start-up is in the final stages of developing a revolutionary product. We need to act fast as slots are limited. The minimum investment is quite high, but the returns are guaranteed within the first year.",scam,True,"['lack_of_details', 'guaranteed_return']",lack_of_details|guaranteed_return
34,5,Guaranteed returns sound suspect. How can you guarantee this?,Questions the guarantee,scam,skepticism_about_guarantee,,Guaranteed returns sound suspect. How can you guarantee this?,False,Guaranteed returns sound suspect. How can you guarantee this?,,Guaranteed returns sound suspect. How can you guarantee this?,scam,True,['skepticism_about_guarantee'],skepticism_about_guarantee
34,6,"We have insider information and patents pending. Trust me, it’s a once-in-a-lifetime opportunity. I need your email to send you the investment details and how to proceed.",Pushes with vague assurance,scam,"insider_claims, push_for_personal_info",,"We have insider information and patents pending. Trust me, it’s a once-in-a-lifetime opportunity. I need your email to send you the investment details and how to proceed.",False,"We have insider information and patents pending. Trust me, it’s a once-in-a-lifetime opportunity. I need your email to send you the investment details and how to proceed.",,"We have insider information and patents pending. Trust me, it’s a once-in-a-lifetime opportunity. I need your email to send you the investment details and how to proceed.",scam,True,"['insider_claims', 'push_for_personal_info']",insider_claims|push_for_personal_info
34,7,"I'm sorry, but we conduct due diligence before any investment. Please send the information to our official email, and it will be reviewed by our investment team.","Refuses to give personal info, asks for official process",scam,"due_diligence, refusal_of_personal_info",,"I'm sorry, but we conduct due diligence before any investment. Please send the information to our official email, and it will be reviewed by our investment team.",False,"I'm sorry, but we conduct due diligence before any investment. Please send the information to our official email, and it will be reviewed by our investment team.",,"I'm sorry, but we conduct due diligence before any investment. Please send the information to our official email, and it will be reviewed by our investment team.",scam,True,"['due_diligence', 'refusal_of_personal_info']",due_diligence|refusal_of_personal_info
34,8,This opportunity won’t last long. I was hoping you’d understand the urgency.,Attempts to induce FOMO,scam,fear_of_missing_out,,This opportunity won’t last long. I was hoping you’d understand the urgency.,False,This opportunity won’t last long. I was hoping you’d understand the urgency.,,This opportunity won’t last long. I was hoping you’d understand the urgency.,scam,True,['fear_of_missing_out'],fear_of_missing_out
34,9,"We appreciate the offer, but we will follow our protocols. Thank you.",Politely declines and ends call,scam,"protocol_adherence, polite_decline",,"We appreciate the offer, but we will follow our protocols. Thank you.",False,"We appreciate the offer, but we will follow our protocols. Thank you.",,"We appreciate the offer, but we will follow our protocols. Thank you.",scam,True,"['protocol_adherence', 'polite_decline']",protocol_adherence|polite_decline
36,1,"Hello, this is [Your Name]'s assistant. How can I assist you?",Standard opening exchange,neutral,,,"Hello, this is [Your Name]'s assistant. How can I assist you?",False,"Hello, this is [Your Name]'s assistant. How can I assist you?",,"Hello, this is [Your Name]'s assistant. How can I assist you?",neutral,True,[],
36,2,I’m planning a corporate event and heard [Your Name] offers event planning services. Can you provide more details?,Initial inquiry about services,legitimate,"interest_in_services, seeking_information",,I’m planning a corporate event and heard [Your Name] offers event planning services. Can you provide more details?,False,I’m planning a corporate event and heard [Your Name] offers event planning services. Can you provide more details?,,I’m planning a corporate event and heard [Your Name] offers event planning services. Can you provide more details?,legitimate,True,"['interest_in_services', 'seeking_information']",interest_in_services|seeking_information
36,3,"Certainly! [Your Name] specializes in corporate events, offering services from venue selection to catering and entertainment. What type of event are you planning?",Provides service overview,legitimate,"service_details, customization_options",,"Certainly! [Your Name] specializes in corporate events, offering services from venue selection to catering and entertainment. What type of event are you planning?",False,"Certainly! [Your Name] specializes in corporate events, offering services from venue selection to catering and entertainment. What type of event are you planning?",,"Certainly! [Your Name] specializes in corporate events, offering services from venue selection to catering and entertainment. What type of event are you planning?",legitimate,True,"['service_details', 'customization_options']",service_details|customization_options
36,4,It’s our annual company retreat. We’re looking for a unique experience for our employees. Something that includes team-building activities.,Specifies event type,legitimate,"specific_requirements, team_building_focus",,It’s our annual company retreat. We’re looking for a unique experience for our employees. Something that includes team-building activities.,False,It’s our annual company retreat. We’re looking for a unique experience for our employees. Something that includes team-building activities.,,It’s our annual company retreat. We’re looking for a unique experience for our employees. Something that includes team-building activities.,legitimate,True,"['specific_requirements', 'team_building_focus']",specific_requirements|team_building_focus
36,5,"We can certainly help with that. [Your Name] has curated several team-building exercises that focus on communication, leadership, and collaboration. Would you like to schedule a meeting to discuss this in detail?",Proposes a meeting for detailed planning,legitimate,"meeting_proposal, detailed_discussion",,"We can certainly help with that. [Your Name] has curated several team-building exercises that focus on communication, leadership, and collaboration. Would you like to schedule a meeting to discuss this in detail?",False,"We can certainly help with that. [Your Name] has curated several team-building exercises that focus on communication, leadership, and collaboration. Would you like to schedule a meeting to discuss this in detail?",,"We can certainly help with that. [Your Name] has curated several team-building exercises that focus on communication, leadership, and collaboration. Would you like to schedule a meeting to discuss this in detail?",legitimate,True,"['meeting_proposal', 'detailed_discussion']",meeting_proposal|detailed_discussion
36,6,That sounds perfect. Can we aim for next week? My email is planner@corporateventures.com.,Agrees to a meeting and provides contact info,legitimate,"meeting_scheduling, contact_info_provided",,That sounds perfect. Can we aim for next week? My email is planner@corporateventures.com.,False,That sounds perfect. Can we aim for next week? My email is planner@corporateventures.com.,,That sounds perfect. Can we aim for next week? My email is planner@corporateventures.com.,legitimate,True,"['meeting_scheduling', 'contact_info_provided']",meeting_scheduling|contact_info_provided
36,7,Next week works for us. I'll send you a meeting invite and some preliminary ideas to consider. Is there anything else I can help with in the meantime?,Confirms meeting and offers further assistance,legitimate,"preliminary_ideas, further_assistance_offer",,Next week works for us. I'll send you a meeting invite and some preliminary ideas to consider. Is there anything else I can help with in the meantime?,False,Next week works for us. I'll send you a meeting invite and some preliminary ideas to consider. Is there anything else I can help with in the meantime?,,Next week works for us. I'll send you a meeting invite and some preliminary ideas to consider. Is there anything else I can help with in the meantime?,legitimate,True,"['preliminary_ideas', 'further_assistance_offer']",preliminary_ideas|further_assistance_offer
36,8,"No, that's all for now. Thank you for the quick response!",Expresses satisfaction,legitimate,positive_feedback,,"No, that's all for now. Thank you for the quick response!",False,"No, that's all for now. Thank you for the quick response!",,"No, that's all for now. Thank you for the quick response!",legitimate,True,['positive_feedback'],positive_feedback
36,9,You're welcome! We look forward to helping you create an unforgettable event. Have a great day!,Ends call with positivity,legitimate,"encouragement, positive_closure",,You're welcome! We look forward to helping you create an unforgettable event. Have a great day!,False,You're welcome! We look forward to helping you create an unforgettable event. Have a great day!,,You're welcome! We look forward to helping you create an unforgettable event. Have a great day!,legitimate,True,"['encouragement', 'positive_closure']",encouragement|positive_closure
37,1,"Hello, this is [Your Name]'s assistant. How may I direct your call today?",Standard opening exchange,neutral,,,"Hello, this is [Your Name]'s assistant. How may I direct your call today?",False,"Hello, this is [Your Name]'s assistant. How may I direct your call today?",,"Hello, this is [Your Name]'s assistant. How may I direct your call today?",neutral,True,[],
37,2,This is Alex from TechGuard Solutions. We've detected a severe security breach on your network that's putting your sensitive data at risk.,Claims of a network breach,scam,"false_alarm, technical_jargon",,This is Alex from TechGuard Solutions. We've detected a severe security breach on your network that's putting your sensitive data at risk.,False,This is Alex from TechGuard Solutions. We've detected a severe security breach on your network that's putting your sensitive data at risk.,,This is Alex from TechGuard Solutions. We've detected a severe security breach on your network that's putting your sensitive data at risk.,scam,True,"['false_alarm', 'technical_jargon']",false_alarm|technical_jargon
37,3,Can you specify what type of breach this is and how it was detected?,Asks for breach details,scam,"clarification_request, security_conscious",,Can you specify what type of breach this is and how it was detected?,False,Can you specify what type of breach this is and how it was detected?,,Can you specify what type of breach this is and how it was detected?,scam,True,"['clarification_request', 'security_conscious']",clarification_request|security_conscious
37,4,It's a sophisticated malware attack that was identified during our routine security scan. Immediate action is needed to secure your network.,Gives vague details,scam,"pressure_for_immediate_action, lack_of_specificity",,It's a sophisticated malware attack that was identified during our routine security scan. Immediate action is needed to secure your network.,False,It's a sophisticated malware attack that was identified during our routine security scan. Immediate action is needed to secure your network.,,It's a sophisticated malware attack that was identified during our routine security scan. Immediate action is needed to secure your network.,scam,True,"['pressure_for_immediate_action', 'lack_of_specificity']",pressure_for_immediate_action|lack_of_specificity
37,5,Our security scans are managed internally. Can you provide evidence of the breach or a report of the scan?,Questions the legitimacy of the claim,scam,"evidence_request, skepticism_expressed",,Our security scans are managed internally. Can you provide evidence of the breach or a report of the scan?,False,Our security scans are managed internally. Can you provide evidence of the breach or a report of the scan?,,Our security scans are managed internally. Can you provide evidence of the breach or a report of the scan?,scam,True,"['evidence_request', 'skepticism_expressed']",evidence_request|skepticism_expressed
37,6,"I’m not authorized to share detailed reports over the phone. However, I can guide you through the steps to fix the issue right now.",Refuses to provide evidence,scam,"authority_questioned, evasion",,"I’m not authorized to share detailed reports over the phone. However, I can guide you through the steps to fix the issue right now.",False,"I’m not authorized to share detailed reports over the phone. However, I can guide you through the steps to fix the issue right now.",,"I’m not authorized to share detailed reports over the phone. However, I can guide you through the steps to fix the issue right now.",scam,True,"['authority_questioned', 'evasion']",authority_questioned|evasion
37,7,"For security reasons, we'll need to verify this call with TechGuard Solutions directly. Can you provide a contact number for your security department?",Seeks independent verification,scam,"independent_verification, cautious_approach",,"For security reasons, we'll need to verify this call with TechGuard Solutions directly. Can you provide a contact number for your security department?",False,"For security reasons, we'll need to verify this call with TechGuard Solutions directly. Can you provide a contact number for your security department?",,"For security reasons, we'll need to verify this call with TechGuard Solutions directly. Can you provide a contact number for your security department?",scam,True,"['independent_verification', 'cautious_approach']",independent_verification|cautious_approach
37,8,"I understand your concerns, but we don’t have much time. Every second your network remains compromised, the risk increases.",Continues to press for urgency,scam,"manipulation_of_risk, urgency_emphasized",,"I understand your concerns, but we don’t have much time. Every second your network remains compromised, the risk increases.",False,"I understand your concerns, but we don’t have much time. Every second your network remains compromised, the risk increases.",,"I understand your concerns, but we don’t have much time. Every second your network remains compromised, the risk increases.",scam,True,"['manipulation_of_risk', 'urgency_emphasized']",manipulation_of_risk|urgency_emphasized
37,9,We will follow up with our internal security team and contact TechGuard Solutions through official channels for verification. Thank you for your call.,Maintains protocol and ends call,scam,"protocol_followed, dismissal_of_unverified_claim",,We will follow up with our internal security team and contact TechGuard Solutions through official channels for verification. Thank you for your call.,False,We will follow up with our internal security team and contact TechGuard Solutions through official channels for verification. Thank you for your call.,,We will follow up with our internal security team and contact TechGuard Solutions through official channels for verification. Thank you for your call.,scam,True,"['protocol_followed', 'dismissal_of_unverified_claim']",protocol_followed|dismissal_of_unverified_claim
38,1,"Hello, this is [Your Name]'s assistant. How can I assist you today?",Standard opening exchange,neutral,,,"Hello, this is [Your Name]'s assistant. How can I assist you today?",False,"Hello, this is [Your Name]'s assistant. How can I assist you today?",,"Hello, this is [Your Name]'s assistant. How can I assist you today?",neutral,True,[],
38,2,"I recently purchased one of your products, and I have some feedback that I think could be useful for improving it.",Customer provides product feedback,legitimate,"customer_feedback, improvement_suggestion",,"I recently purchased one of your products, and I have some feedback that I think could be useful for improving it.",False,"I recently purchased one of your products, and I have some feedback that I think could be useful for improving it.",,"I recently purchased one of your products, and I have some feedback that I think could be useful for improving it.",legitimate,True,"['customer_feedback', 'improvement_suggestion']",customer_feedback|improvement_suggestion
38,3,Thank you for reaching out. We always appreciate feedback from our customers. Can you share more details about the product and your experience?,Encourages sharing feedback,legitimate,"feedback_encouragement, customer_engagement",,Thank you for reaching out. We always appreciate feedback from our customers. Can you share more details about the product and your experience?,False,Thank you for reaching out. We always appreciate feedback from our customers. Can you share more details about the product and your experience?,,Thank you for reaching out. We always appreciate feedback from our customers. Can you share more details about the product and your experience?,legitimate,True,"['feedback_encouragement', 'customer_engagement']",feedback_encouragement|customer_engagement
38,4,"Sure, it's the multi-purpose kitchen gadget. It works well, but I found it a bit complicated to use without detailed instructions.",Specific feedback on product usability,legitimate,"usability_issue, needs_more_instructions",,"Sure, it's the multi-purpose kitchen gadget. It works well, but I found it a bit complicated to use without detailed instructions.",False,"Sure, it's the multi-purpose kitchen gadget. It works well, but I found it a bit complicated to use without detailed instructions.",,"Sure, it's the multi-purpose kitchen gadget. It works well, but I found it a bit complicated to use without detailed instructions.",legitimate,True,"['usability_issue', 'needs_more_instructions']",usability_issue|needs_more_instructions
38,5,I understand. It's important for our products to be user-friendly. I'll share your feedback with our product team. Would you be interested in a guide or tutorial if we made one available?,Acknowledges feedback and offers solution,legitimate,"solution_offer, user_experience_improvement",,I understand. It's important for our products to be user-friendly. I'll share your feedback with our product team. Would you be interested in a guide or tutorial if we made one available?,False,I understand. It's important for our products to be user-friendly. I'll share your feedback with our product team. Would you be interested in a guide or tutorial if we made one available?,,I understand. It's important for our products to be user-friendly. I'll share your feedback with our product team. Would you be interested in a guide or tutorial if we made one available?,legitimate,True,"['solution_offer', 'user_experience_improvement']",solution_offer|user_experience_improvement
38,6,"Yes, that would be great. I think it would make the product much more accessible to new users.",Accepts the offer,legitimate,"positive_response, user_accessibility",,"Yes, that would be great. I think it would make the product much more accessible to new users.",False,"Yes, that would be great. I think it would make the product much more accessible to new users.",,"Yes, that would be great. I think it would make the product much more accessible to new users.",legitimate,True,"['positive_response', 'user_accessibility']",positive_response|user_accessibility
38,7,"Excellent, I'll make sure to pass that along. Can I have your email to send you the guide once it's ready?",Requests contact information for follow-up,legitimate,"follow_up_contact, resource_sharing",,"Excellent, I'll make sure to pass that along. Can I have your email to send you the guide once it's ready?",False,"Excellent, I'll make sure to pass that along. Can I have your email to send you the guide once it's ready?",,"Excellent, I'll make sure to pass that along. Can I have your email to send you the guide once it's ready?",legitimate,True,"['follow_up_contact', 'resource_sharing']",follow_up_contact|resource_sharing
38,8,"Of course, it's customer@example.com. Thank you for taking the time to listen.",Provides email,legitimate,"contact_info_provided, gratitude_expressed",,"Of course, it's customer@example.com. Thank you for taking the time to listen.",False,"Of course, it's customer@example.com. Thank you for taking the time to listen.",,"Of course, it's customer@example.com. Thank you for taking the time to listen.",legitimate,True,"['contact_info_provided', 'gratitude_expressed']",contact_info_provided|gratitude_expressed
38,9,You're welcome! Your feedback is invaluable to us. We'll be in touch soon with the guide. Is there anything else I can help with today?,Offers further assistance,legitimate,"further_assistance_offer, closing_query",,You're welcome! Your feedback is invaluable to us. We'll be in touch soon with the guide. Is there anything else I can help with today?,False,You're welcome! Your feedback is invaluable to us. We'll be in touch soon with the guide. Is there anything else I can help with today?,,You're welcome! Your feedback is invaluable to us. We'll be in touch soon with the guide. Is there anything else I can help with today?,legitimate,True,"['further_assistance_offer', 'closing_query']",further_assistance_offer|closing_query
39,1,"Good morning, [Your Name]'s assistant speaking. How may I help you?",Standard opening exchange,neutral,,,"Good morning, [Your Name]'s assistant speaking. How may I help you?",False,"Good morning, [Your Name]'s assistant speaking. How may I help you?",,"Good morning, [Your Name]'s assistant speaking. How may I help you?",neutral,True,[],
39,2,"Congratulations! You’ve been selected as the winner of our grand prize, a luxury vacation package, from the contest you entered last month.",Announces a contest win,scam,"false_contest_announcement, lure_with_prize",,"Congratulations! You’ve been selected as the winner of our grand prize, a luxury vacation package, from the contest you entered last month.",False,"Congratulations! You’ve been selected as the winner of our grand prize, a luxury vacation package, from the contest you entered last month.",,"Congratulations! You’ve been selected as the winner of our grand prize, a luxury vacation package, from the contest you entered last month.",scam,True,"['false_contest_announcement', 'lure_with_prize']",false_contest_announcement|lure_with_prize
39,3,"That's interesting, but I don't recall entering any contests. Can you provide more details about the contest and the organization running it?",Expresses doubt and requests details,scam,"doubt_expressed, detail_request",,"That's interesting, but I don't recall entering any contests. Can you provide more details about the contest and the organization running it?",False,"That's interesting, but I don't recall entering any contests. Can you provide more details about the contest and the organization running it?",,"That's interesting, but I don't recall entering any contests. Can you provide more details about the contest and the organization running it?",scam,True,"['doubt_expressed', 'detail_request']",doubt_expressed|detail_request
39,4,"It was a random selection from a pool of online shoppers. Our company, DreamGetaways, partners with leading brands to offer such promotions.",Vague explanation of contest entry,scam,"vague_contest_details, credibility_claim",,"It was a random selection from a pool of online shoppers. Our company, DreamGetaways, partners with leading brands to offer such promotions.",False,"It was a random selection from a pool of online shoppers. Our company, DreamGetaways, partners with leading brands to offer such promotions.",,"It was a random selection from a pool of online shoppers. Our company, DreamGetaways, partners with leading brands to offer such promotions.",scam,True,"['vague_contest_details', 'credibility_claim']",vague_contest_details|credibility_claim
39,5,"I see. Before we proceed, I need to verify this with our records. Can you provide an official website or contact number for DreamGetaways?",Asks for verification,scam,"verification_request, precaution_taken",,"I see. Before we proceed, I need to verify this with our records. Can you provide an official website or contact number for DreamGetaways?",False,"I see. Before we proceed, I need to verify this with our records. Can you provide an official website or contact number for DreamGetaways?",,"I see. Before we proceed, I need to verify this with our records. Can you provide an official website or contact number for DreamGetaways?",scam,True,"['verification_request', 'precaution_taken']",verification_request|precaution_taken
39,6,"There’s no need for that. We just need a small processing fee to release your prize. It’s a once-in-a-lifetime opportunity, don’t miss out!",Pushes for payment without verification,scam,"payment_request, pressure_to_act_quickly",,"There’s no need for that. We just need a small processing fee to release your prize. It’s a once-in-a-lifetime opportunity, don’t miss out!",False,"There’s no need for that. We just need a small processing fee to release your prize. It’s a once-in-a-lifetime opportunity, don’t miss out!",,"There’s no need for that. We just need a small processing fee to release your prize. It’s a once-in-a-lifetime opportunity, don’t miss out!",scam,True,"['payment_request', 'pressure_to_act_quickly']",payment_request|pressure_to_act_quickly
39,7,"We do not proceed with any prizes or fees without thorough verification. Please send the details to our official email, and we will review it.",Refuses to proceed without verification,scam,"firm_stance_on_verification, scam_prevention",,"We do not proceed with any prizes or fees without thorough verification. Please send the details to our official email, and we will review it.",False,"We do not proceed with any prizes or fees without thorough verification. Please send the details to our official email, and we will review it.",,"We do not proceed with any prizes or fees without thorough verification. Please send the details to our official email, and we will review it.",scam,True,"['firm_stance_on_verification', 'scam_prevention']",firm_stance_on_verification|scam_prevention
39,8,You’re letting a great opportunity slip through your fingers because of unnecessary bureaucracy. Are you sure you want to pass on this?,Attempts to guilt-trip and persuade,scam,"manipulation_attempt, guilt_inducing",,You’re letting a great opportunity slip through your fingers because of unnecessary bureaucracy. Are you sure you want to pass on this?,False,You’re letting a great opportunity slip through your fingers because of unnecessary bureaucracy. Are you sure you want to pass on this?,,You’re letting a great opportunity slip through your fingers because of unnecessary bureaucracy. Are you sure you want to pass on this?,scam,True,"['manipulation_attempt', 'guilt_inducing']",manipulation_attempt|guilt_inducing
39,9,"Yes, we are sure. Please send any legitimate documentation to our email, and we will consider it accordingly. Thank you for your call.",Maintains position and ends conversation,scam,"reiteration_of_procedure, polite_dismissal",,"Yes, we are sure. Please send any legitimate documentation to our email, and we will consider it accordingly. Thank you for your call.",False,"Yes, we are sure. Please send any legitimate documentation to our email, and we will consider it accordingly. Thank you for your call.",,"Yes, we are sure. Please send any legitimate documentation to our email, and we will consider it accordingly. Thank you for your call.",scam,True,"['reiteration_of_procedure', 'polite_dismissal']",reiteration_of_procedure|polite_dismissal
40,1,"Hello, this is [Your Name]'s assistant. How may I assist you?",Standard opening exchange,neutral,,,"Hello, this is [Your Name]'s assistant. How may I assist you?",False,"Hello, this is [Your Name]'s assistant. How may I assist you?",,"Hello, this is [Your Name]'s assistant. How may I assist you?",neutral,True,[],
40,2,I'm having trouble setting up the smart home system I purchased from you. Can you help me with the installation process?,Customer requests help with setup,legitimate,"technical_support_request, setup_assistance",,I'm having trouble setting up the smart home system I purchased from you. Can you help me with the installation process?,False,I'm having trouble setting up the smart home system I purchased from you. Can you help me with the installation process?,,I'm having trouble setting up the smart home system I purchased from you. Can you help me with the installation process?,legitimate,True,"['technical_support_request', 'setup_assistance']",technical_support_request|setup_assistance
40,3,"Of course, I'd be happy to help. Can you tell me where you're encountering difficulties?",Offers help and requests specific problem,legitimate,"problem_specification_request, assistance_offer",,"Of course, I'd be happy to help. Can you tell me where you're encountering difficulties?",False,"Of course, I'd be happy to help. Can you tell me where you're encountering difficulties?",,"Of course, I'd be happy to help. Can you tell me where you're encountering difficulties?",legitimate,True,"['problem_specification_request', 'assistance_offer']",problem_specification_request|assistance_offer
40,4,I can't seem to connect it to my Wi-Fi. It keeps failing to recognize the network.,Specifies issue with Wi-Fi connection,legitimate,"connectivity_problem, setup_issue",,I can't seem to connect it to my Wi-Fi. It keeps failing to recognize the network.,False,I can't seem to connect it to my Wi-Fi. It keeps failing to recognize the network.,,I can't seem to connect it to my Wi-Fi. It keeps failing to recognize the network.,legitimate,True,"['connectivity_problem', 'setup_issue']",connectivity_problem|setup_issue
40,5,Let’s start by checking if the Wi-Fi network is working with other devices. This will help us isolate the problem. Can you try connecting your phone or computer to the Wi-Fi?,Suggests troubleshooting step,legitimate,"troubleshooting_step, isolation_attempt",,Let’s start by checking if the Wi-Fi network is working with other devices. This will help us isolate the problem. Can you try connecting your phone or computer to the Wi-Fi?,False,Let’s start by checking if the Wi-Fi network is working with other devices. This will help us isolate the problem. Can you try connecting your phone or computer to the Wi-Fi?,,Let’s start by checking if the Wi-Fi network is working with other devices. This will help us isolate the problem. Can you try connecting your phone or computer to the Wi-Fi?,legitimate,True,"['troubleshooting_step', 'isolation_attempt']",troubleshooting_step|isolation_attempt
40,6,"Yes, my phone is connected without any issues. It seems to be an issue with the smart home system.",Confirms Wi-Fi works with other devices,legitimate,"problem_isolation, device_specific_issue",,"Yes, my phone is connected without any issues. It seems to be an issue with the smart home system.",False,"Yes, my phone is connected without any issues. It seems to be an issue with the smart home system.",,"Yes, my phone is connected without any issues. It seems to be an issue with the smart home system.",legitimate,True,"['problem_isolation', 'device_specific_issue']",problem_isolation|device_specific_issue
40,7,Understood. Let's reset the smart home system to its factory settings and try connecting again. I'll guide you through the reset process.,Proposes solution and guidance,legitimate,"reset_guidance, solution_proposal",,Understood. Let's reset the smart home system to its factory settings and try connecting again. I'll guide you through the reset process.,False,Understood. Let's reset the smart home system to its factory settings and try connecting again. I'll guide you through the reset process.,,Understood. Let's reset the smart home system to its factory settings and try connecting again. I'll guide you through the reset process.,legitimate,True,"['reset_guidance', 'solution_proposal']",reset_guidance|solution_proposal
40,8,"Okay, I've reset it. What's the next step?",Follows guidance and asks for next steps,legitimate,"followed_reset_instructions, seeks_further_guidance",,"Okay, I've reset it. What's the next step?",False,"Okay, I've reset it. What's the next step?",,"Okay, I've reset it. What's the next step?",legitimate,True,"['followed_reset_instructions', 'seeks_further_guidance']",followed_reset_instructions|seeks_further_guidance
40,9,"Now, try connecting to your Wi-Fi again. If it doesn't work, we may need to check the system's compatibility with your router.",Instructs to attempt reconnection,legitimate,"reconnection_attempt, compatibility_check",,"Now, try connecting to your Wi-Fi again. If it doesn't work, we may need to check the system's compatibility with your router.",False,"Now, try connecting to your Wi-Fi again. If it doesn't work, we may need to check the system's compatibility with your router.",,"Now, try connecting to your Wi-Fi again. If it doesn't work, we may need to check the system's compatibility with your router.",legitimate,True,"['reconnection_attempt', 'compatibility_check']",reconnection_attempt|compatibility_check
40,10,It worked! Thanks for your help. I didn’t realize a reset could fix it.,Successful resolution expressed,legitimate,"issue_resolved, gratitude_expressed",,It worked! Thanks for your help. I didn’t realize a reset could fix it.,False,It worked! Thanks for your help. I didn’t realize a reset could fix it.,,It worked! Thanks for your help. I didn’t realize a reset could fix it.,legitimate,True,"['issue_resolved', 'gratitude_expressed']",issue_resolved|gratitude_expressed
40,11,"You're welcome! I'm glad it's working now. If you encounter any more issues or have questions, feel free to reach out.",Offers ongoing support,legitimate,"support_offer, positive_closure",,"You're welcome! I'm glad it's working now. If you encounter any more issues or have questions, feel free to reach out.",False,"You're welcome! I'm glad it's working now. If you encounter any more issues or have questions, feel free to reach out.",,"You're welcome! I'm glad it's working now. If you encounter any more issues or have questions, feel free to reach out.",legitimate,True,"['support_offer', 'positive_closure']",support_offer|positive_closure
41,1,"Hello, this is [Your Name]'s assistant. How can I direct your inquiry?",Standard opening exchange,neutral,,,"Hello, this is [Your Name]'s assistant. How can I direct your inquiry?",False,"Hello, this is [Your Name]'s assistant. How can I direct your inquiry?",,"Hello, this is [Your Name]'s assistant. How can I direct your inquiry?",neutral,True,[],
41,2,"Hi, this is Steve from SecureNet. We're conducting a routine security check on accounts linked to your email. I need to verify some information.",Claims to perform a security check,scam,"phishing_attempt, false_security_claim",,"Hi, this is Steve from SecureNet. We're conducting a routine security check on accounts linked to your email. I need to verify some information.",False,"Hi, this is Steve from SecureNet. We're conducting a routine security check on accounts linked to your email. I need to verify some information.",,"Hi, this is Steve from SecureNet. We're conducting a routine security check on accounts linked to your email. I need to verify some information.",scam,True,"['phishing_attempt', 'false_security_claim']",phishing_attempt|false_security_claim
41,3,"Security checks are important. However, for security reasons, can you tell me what specific information you're looking to verify?",Acknowledges importance but seeks specifics,scam,"information_verification_request, cautious_engagement",,"Security checks are important. However, for security reasons, can you tell me what specific information you're looking to verify?",False,"Security checks are important. However, for security reasons, can you tell me what specific information you're looking to verify?",,"Security checks are important. However, for security reasons, can you tell me what specific information you're looking to verify?",scam,True,"['information_verification_request', 'cautious_engagement']",information_verification_request|cautious_engagement
41,4,"We need to verify your full name, date of birth, and the security question associated with your account.",Requests sensitive personal information,scam,"sensitive_information_request, phishing_detail",,"We need to verify your full name, date of birth, and the security question associated with your account.",False,"We need to verify your full name, date of birth, and the security question associated with your account.",,"We need to verify your full name, date of birth, and the security question associated with your account.",scam,True,"['sensitive_information_request', 'phishing_detail']",sensitive_information_request|phishing_detail
41,5,It's our policy not to share personal information over the phone without verifying the identity of the caller. Can you provide a reference number or an official email for SecureNet?,Refuses to share information and asks for caller verification,scam,"caller_verification_request, refusal_to_share_info",,It's our policy not to share personal information over the phone without verifying the identity of the caller. Can you provide a reference number or an official email for SecureNet?,False,It's our policy not to share personal information over the phone without verifying the identity of the caller. Can you provide a reference number or an official email for SecureNet?,,It's our policy not to share personal information over the phone without verifying the identity of the caller. Can you provide a reference number or an official email for SecureNet?,scam,True,"['caller_verification_request', 'refusal_to_share_info']",caller_verification_request|refusal_to_share_info
41,6,"I understand your concerns, but this information is crucial for verifying your account's security. Without it, your account is at risk.",Pressures for information under the guise of urgency,scam,"pressure_to_share_info, false_urgency",,"I understand your concerns, but this information is crucial for verifying your account's security. Without it, your account is at risk.",False,"I understand your concerns, but this information is crucial for verifying your account's security. Without it, your account is at risk.",,"I understand your concerns, but this information is crucial for verifying your account's security. Without it, your account is at risk.",scam,True,"['pressure_to_share_info', 'false_urgency']",pressure_to_share_info|false_urgency
